,matter_value,surface_history,society_moment,delay_century,union_space,science_range,separate_thick,shelter_technique,solid_different,favor_struggle,substantial_sufficient,task_text,welcome_send,connection_thinking,little_far,state_overcome,contemporary_cool,credit_version,vision_citizen,welfare_development,comfort_comment,package_concrete,confusion_concentration,classic_painful,number_support,clerk_case,pressure_pattern,panic_facility,fill_spread,fund_gas,source_station,general_sharp,temperature_motivation,government_system,lead_left,night_contact,nothing_term,certain_early,country_industry,market_speed,positive_quiet,gain_remove,frame_loan,judge_device,mission_humor,murder_breath,unusual_empty,relief_motion,save_dry,flow_catch,career_origin,ancient_narrow,unique_dead,useful_legal,tension_payment,mental_flat,mobile_soft,pick_bear,occasion_notion,inner_loose,fundamental_gradual,generation_sake,estate_soul,expense_agency,absence_self,apply_tend,trend_pride,fun_grace,grand_instant,curious_isolated,deny_hurry,cry_revenue,award_extend,aspect_variable,worship_quantity,split_reserve,survival_network,mature_logical,cast_raise,core_branc
050000.pt,0.14213287830352783,0.29622524976730347,0.7979626655578613,0.811252236366272,0.22104427218437195,0.2602255046367645,0.9370344877243042,0.7682236433029175,0.9177172183990479,0.893724262714386,0.9983497262001038,0.1840604841709137,0.8163169026374817,0.7846012711524963,0.2963240444660187,0.17715878784656525,0.23448333144187927,0.1822928786277771,0.13073138892650604,0.13878370821475983,0.27797532081604004,0.8475472927093506,0.9999998807907104,0.26329517364501953,0.26232293248176575,0.22184273600578308,0.8296186327934265,0.8021016120910645,0.6872774958610535,0.6958632469177246,0.21131367981433868,0.20093272626399994,0.9471258521080017,0.12983988225460052,0.2782454490661621,0.2440938651561737,0.7269593477249146,0.8802773356437683,0.12364055216312408,0.13634034991264343,0.909684419631958,0.7581602334976196,0.7130792140960693,0.8069813251495361,0.7767154574394226,0.8481711149215698,0.8939638137817383,0.7786989808082581,0.2839284837245941,0.728403627872467,0.7758821249008179,0.9010266661643982,0.8106354475021362,0.770764946937561,0.7985782027244568,0.7583627700805664,0.28979355096817017,0.3039187490940094,0.804252028465271,0.7158548831939697,0.9456506967544556,0.7755125164985657,0.9248539209365845,0.7410542964935303,0.1905052810907364,0.6705735325813293,0.794535756111145,0.1499171108007431,0.2612747550010681,0.8806447982788086,0.7216611504554749,0.23825624585151672,0.9378427267074585,0.7921136617660522,0.9270092248916626,0.8894491791725159,0.25718551874160767,0.7555335164070129,0.7153761386871338,0.13658276200294495
055000.pt,0.14352735877037048,0.30721792578697205,0.7928591370582581,0.8045190572738647,0.21446560323238373,0.24687223136425018,0.9383096098899841,0.7635059952735901,0.9148808121681213,0.8871213793754578,0.9983049035072327,0.19749389588832855,0.804459810256958,0.7798057794570923,0.29797372221946716,0.17428672313690186,0.24230335652828217,0.20820973813533783,0.13433146476745605,0.14506110548973083,0.2820375859737396,0.8458266854286194,1.0000001192092896,0.27456414699554443,0.2567475140094757,0.23249496519565582,0.8264446258544922,0.7918775677680969,0.6765828728675842,0.6732073426246643,0.198886439204216,0.20883908867835999,0.9435699582099915,0.1331992745399475,0.28332021832466125,0.24403557181358337,0.7178150415420532,0.8756735920906067,0.12541353702545166,0.13053302466869354,0.906572163105011,0.746324360370636,0.7102657556533813,0.7955933809280396,0.7736402153968811,0.8365082740783691,0.889476478099823,0.772527277469635,0.28438836336135864,0.7257984280586243,0.7709317803382874,0.893231213092804,0.797457218170166,0.767241358757019,0.7973532676696777,0.7456121444702148,0.32111114263534546,0.30197954177856445,0.8032964468002319,0.7038894295692444,0.9437647461891174,0.7767187356948853,0.9215156435966492,0.737589955329895,0.18635964393615723,0.6650289297103882,0.7931616306304932,0.14248427748680115,0.25193384289741516,0.8773024082183838,0.7134165167808533,0.24059076607227325,0.9350463151931763,0.7825371026992798,0.9245924949645996,0.8824973106384277,0.2671806216239929,0.7455461621284485,0.7055040597915649,0.13799145817756653
060000.pt,0.15715576708316803,0.3330681622028351,0.8070078492164612,0.8056061863899231,0.19864509999752045,0.25567832589149475,0.942688524723053,0.7639668583869934,0.920737087726593,0.892368495464325,0.9984758496284485,0.20503216981887817,0.8114269375801086,0.7949072122573853,0.3262813985347748,0.18883483111858368,0.2359374314546585,0.21323229372501373,0.13369719684123993,0.12604044377803802,0.2913402318954468,0.8556883335113525,1.0,0.27760395407676697,0.26022112369537354,0.23099777102470398,0.8392061591148376,0.80237877368927,0.6790740489959717,0.6966120600700378,0.22418375313282013,0.22596262395381927,0.9473907351493835,0.15160948038101196,0.31078195571899414,0.23634807765483856,0.7207643389701843,0.8806734681129456,0.12676645815372467,0.13410446047782898,0.9141843318939209,0.7644512057304382,0.7157303690910339,0.8119113445281982,0.779475748538971,0.8468228578567505,0.8980096578598022,0.788235068321228,0.3027470111846924,0.7301571369171143,0.7794650197029114,0.9029880166053772,0.8125994801521301,0.7825870513916016,0.8060785531997681,0.759081244468689,0.29700565338134766,0.3175542950630188,0.8023321032524109,0.715039849281311,0.9492104649543762,0.7939375638961792,0.9250062108039856,0.7537427544593811,0.2005329579114914,0.6636646389961243,0.8068262934684753,0.15470336377620697,0.26310405135154724,0.8809941411018372,0.7290174961090088,0.24211034178733826,0.9387279152870178,0.7875684499740601,0.9289439916610718,0.8877182006835938,0.27622002363204956,0.7563583254814148,0.7121264338493347,0.1504124104976654
065000.pt,0.15597200393676758,0.3308223783969879,0.8202703595161438,0.821281909942627,0.1977124959230423,0.2635386884212494,0.9491771459579468,0.784520149230957,0.9289860725402832,0.9009385704994202,0.9986622333526611,0.18988223373889923,0.83123779296875,0.8105229139328003,0.33662164211273193,0.18635939061641693,0.24429087340831757,0.2014811635017395,0.13551267981529236,0.12273828685283661,0.29165181517601013,0.8662623167037964,1.0,0.2812299132347107,0.2352885752916336,0.21232616901397705,0.8533294200897217,0.817753255367279,0.7035238146781921,0.7224988341331482,0.19697846472263336,0.2097991406917572,0.9524585008621216,0.1522376835346222,0.30749067664146423,0.24258506298065186,0.7457250952720642,0.8920474648475647,0.1194215789437294,0.1411055624485016,0.9236789345741272,0.786010205745697,0.7401472330093384,0.8272815346717834,0.7960481643676758,0.8603517413139343,0.9063184261322021,0.8021852970123291,0.3105703294277191,0.7508515119552612,0.8058810234069824,0.9114644527435303,0.8280900716781616,0.7996507287025452,0.8220726847648621,0.7788416147232056,0.292675644159317,0.324753999710083,0.8230277299880981,0.7308356165885925,0.9540191292762756,0.8123013973236084,0.9345624446868896,0.7659841179847717,0.20853759348392487,0.6980503797531128,0.8251466155052185,0.15368559956550598,0.27557578682899475,0.8925544619560242,0.7491161227226257,0.22815386950969696,0.9443281292915344,0.8082044124603271,0.933085024356842,0.899854302406311,0.2680264115333557,0.7759141325950623,0.7352744936943054,0.15299394726753235
070000.pt,0.16625593602657318,0.3493712842464447,0.8237177729606628,0.8208112716674805,0.19273823499679565,0.2715299725532532,0.9497305154800415,0.7809562683105469,0.9292001724243164,0.9036573767662048,0.9986851215362549,0.20889613032341003,0.8331589698791504,0.8176327347755432,0.34870943427085876,0.17962327599525452,0.2655502259731293,0.20147158205509186,0.1416960209608078,0.1364692896604538,0.312822550535202,0.86911541223526,1.000000238418579,0.27792492508888245,0.24235965311527252,0.23269256949424744,0.8574116230010986,0.8159300684928894,0.7010359764099121,0.7296000719070435,0.2064099907875061,0.22423410415649414,0.9535444974899292,0.155526265501976,0.3140448331832886,0.24070821702480316,0.7421770095825195,0.8952947854995728,0.12637479603290558,0.14772765338420868,0.9220152497291565,0.7884596586227417,0.7378731966018677,0.8280035257339478,0.8025264143943787,0.8500372767448425,0.9087575674057007,0.8034475445747375,0.3354910910129547,0.7537747621536255,0.8037588596343994,0.9132559895515442,0.8274877071380615,0.8013047575950623,0.8250396847724915,0.7877548336982727,0.29418638348579407,0.3412494957447052,0.8209125399589539,0.7388965487480164,0.9552571773529053,0.8099543452262878,0.9343898892402649,0.7751341462135315,0.21396097540855408,0.7022700309753418,0.8279076814651489,0.1727534383535385,0.29188305139541626,0.897358775138855,0.7605712413787842,0.2376498579978943,0.9441227316856384,0.8058898448944092,0.9324010610580444,0.8984606862068176,0.28886571526527405,0.7793072462081909,0.7351571917533875,0.16025812923908234
075000.pt,0.17347459495067596,0.34931981563568115,0.8193527460098267,0.8203555345535278,0.20821726322174072,0.26697710156440735,0.9493228793144226,0.780422031879425,0.9288661479949951,0.903208315372467,0.9987011551856995,0.22684065997600555,0.8344641923904419,0.8181808590888977,0.3578714430332184,0.18491634726524353,0.257598340511322,0.19605465233325958,0.14132511615753174,0.1457623541355133,0.31404250860214233,0.8697037100791931,0.9999998807907104,0.29304033517837524,0.2363339066505432,0.23221130669116974,0.8494831919670105,0.8168143033981323,0.7011551260948181,0.7295910120010376,0.19881969690322876,0.22740675508975983,0.9535488486289978,0.16240377724170685,0.31779876351356506,0.2372802197933197,0.7394959926605225,0.8920509219169617,0.1252085119485855,0.14824798703193665,0.9203011393547058,0.783187985420227,0.7333312630653381,0.8279241323471069,0.7991428375244141,0.8552365899085999,0.9070534706115723,0.8002765774726868,0.33898186683654785,0.750963568687439,0.8008581399917603,0.9119659066200256,0.8270208835601807,0.8025132417678833,0.8225371837615967,0.7755788564682007,0.3038686513900757,0.3440870940685272,0.8193677067756653,0.7411428093910217,0.954714834690094,0.8104817271232605,0.9340390563011169,0.767372727394104,0.23031224310398102,0.6903979778289795,0.8190861940383911,0.1756453663110733,0.30084770917892456,0.8950605392456055,0.7602519392967224,0.23682966828346252,0.9432607889175415,0.8081281185150146,0.9306972026824951,0.896556556224823,0.2873687148094177,0.7751550674438477,0.7320826649665833,0.16137439012527466
080000.pt,0.17783595621585846,0.3741372227668762,0.8271357417106628,0.8275060653686523,0.2031419426202774,0.2756141424179077,0.95096355676651,0.7908894419670105,0.930271327495575,0.9054617285728455,0.9987234473228455,0.23578676581382751,0.8337965607643127,0.8245534300804138,0.3789304792881012,0.18691153824329376,0.27597397565841675,0.20905955135822296,0.15949413180351257,0.14459675550460815,0.3326611816883087,0.8760035634040833,0.9999998807907104,0.31601977348327637,0.22883230447769165,0.2558812201023102,0.8488993048667908,0.8208925724029541,0.7121419906616211,0.7334754467010498,0.19006076455116272,0.22633308172225952,0.9554213881492615,0.16890259087085724,0.31643587350845337,0.24377202987670898,0.7442190647125244,0.8978195190429688,0.13282524049282074,0.14686116576194763,0.9234744310379028,0.7897235751152039,0.7396259307861328,0.829479455947876,0.8086995482444763,0.8567038774490356,0.9124268293380737,0.809289276599884,0.3526681363582611,0.7619271874427795,0.8082298636436462,0.9150522351264954,0.83191978931427,0.8083611130714417,0.8279189467430115,0.7787783145904541,0.3062181770801544,0.35074907541275024,0.8231339454650879,0.7527763843536377,0.9577780961990356,0.8198630213737488,0.9357560276985168,0.7798927426338196,0.24278157949447632,0.7078348398208618,0.8268183469772339,0.1823105365037918,0.2951924204826355,0.9013822674751282,0.7651453018188477,0.24816074967384338,0.9454144239425659,0.8124255537986755,0.9343159198760986,0.900998055934906,0.3059261739253998,0.7849119901657104,0.7486955523490906,0.17051434516906738
085000.pt,0.18625572323799133,0.3719157874584198,0.83587247133255,0.835509181022644,0.20520462095737457,0.2875407040119171,0.9548884630203247,0.8017383217811584,0.9361786246299744,0.9115588068962097,0.9988147616386414,0.23838752508163452,0.8454365730285645,0.8369340300559998,0.39965978264808655,0.19074156880378723,0.2854500710964203,0.20224086940288544,0.15861815214157104,0.15339982509613037,0.3320544362068176,0.8827746510505676,1.0,0.3298684358596802,0.2279578596353531,0.24749530851840973,0.8581128716468811,0.8337163925170898,0.7247661352157593,0.7522228360176086,0.18335199356079102,0.22766295075416565,0.9571868181228638,0.17516538500785828,0.3236798346042633,0.24953293800354004,0.7565691471099854,0.9034143686294556,0.1285800337791443,0.14858083426952362,0.9278787970542908,0.8017391562461853,0.7484633326530457,0.842663049697876,0.8163121342658997,0.8666446208953857,0.9199231266975403,0.815805196762085,0.35643085837364197,0.7753323316574097,0.8170705437660217,0.921240508556366,0.8416619300842285,0.8192508220672607,0.8373185992240906,0.790071427822113,0.2999885082244873,0.34909898042678833,0.8322077989578247,0.7638387680053711,0.9605557322502136,0.8310554027557373,0.9407016038894653,0.7865483164787292,0.25199154019355774,0.7208216190338135,0.8353427052497864,0.19956766068935394,0.2900737226009369,0.9058160185813904,0.7805350422859192,0.26084285974502563,0.9486117959022522,0.825516939163208,0.9389208555221558,0.906511127948761,0.3047161102294922,0.7958579659461975,0.7647305130958557,0.17386724054813385
090000.pt,0.18949024379253387,0.3761661946773529,0.8414939045906067,0.8418020606040955,0.21364647150039673,0.2824297249317169,0.956011176109314,0.8090612292289734,0.9385513663291931,0.9146949648857117,0.9988560080528259,0.24557670950889587,0.8515041470527649,0.8412681221961975,0.39773520827293396,0.1883360892534256,0.2831188142299652,0.20812876522541046,0.15444102883338928,0.14860789477825165,0.33643537759780884,0.8870373368263245,0.9999998807907104,0.32466575503349304,0.23375444114208221,0.2579282820224762,0.8627071380615234,0.8388785719871521,0.7342535853385925,0.7572463154792786,0.19042395055294037,0.2299535572528839,0.9588621854782104,0.17441825568675995,0.3261663615703583,0.26166725158691406,0.7668077945709229,0.9077209830284119,0.12894287705421448,0.1552581489086151,0.9299480319023132,0.8074783086776733,0.7608802318572998,0.8446881175041199,0.8214049339294434,0.8721299171447754,0.923348605632782,0.8219026923179626,0.3655562102794647,0.7812334895133972,0.8197872042655945,0.924152135848999,0.8453467488288879,0.8221652507781982,0.8423906564712524,0.7981306314468384,0.30446332693099976,0.34257906675338745,0.8372558355331421,0.7699136734008789,0.9612912535667419,0.8386756777763367,0.942805290222168,0.7942277789115906,0.2516518533229828,0.7323688268661499,0.8433256149291992,0.19582635164260864,0.2954223155975342,0.9106188416481018,0.7836737632751465,0.2607414722442627,0.9501470923423767,0.8275517821311951,0.940485417842865,0.9113847613334656,0.30677199363708496,0.7994649410247803,0.7734978795051575,0.17480596899986267
095000.pt,0.19266276061534882,0.37545058131217957,0.8398664593696594,0.8419265747070312,0.21749630570411682,0.289279580116272,0.9573404788970947,0.8113059997558594,0.9394436478614807,0.9160335063934326,0.9988715052604675,0.2516886591911316,0.8495709896087646,0.8412636518478394,0.40423139929771423,0.19129694998264313,0.2859928607940674,0.2035544067621231,0.15965624153614044,0.15338745713233948,0.333993136882782,0.8877707719802856,1.0000001192092896,0.3237932622432709,0.2377181500196457,0.2618209421634674,0.8644937872886658,0.8403738737106323,0.7324678897857666,0.7605194449424744,0.18801087141036987,0.23533882200717926,0.9584779143333435,0.17271307110786438,0.3285703957080841,0.2607657015323639,0.7692002058029175,0.9075882434844971,0.1294631063938141,0.155713751912117,0.9303720593452454,0.8087819218635559,0.7606869339942932,0.8464317321777344,0.821827232837677,0.871919572353363,0.9247132539749146,0.8191148638725281,0.36258915066719055,0.7821003794670105,0.8238537311553955,0.9250966310501099,0.8465875387191772,0.8238536715507507,0.8446894288063049,0.8003148436546326,0.2987194359302521,0.34135955572128296,0.837982177734375,0.77101731300354,0.962181031703949,0.8396009802818298,0.9442424178123474,0.7950426936149597,0.2566847801208496,0.7319377660751343,0.8446438312530518,0.19738981127738953,0.3004533648490906,0.910548985004425,0.7867577075958252,0.2598811089992523,0.9506703019142151,0.8279704451560974,0.9414207935333252,0.9109888672828674,0.31223276257514954,0.7999675273895264,0.7762850522994995,0.1768786907196045
100000.pt,0.1941530704498291,0.3770754039287567,0.8403277397155762,0.8421876430511475,0.22080585360527039,0.2902214825153351,0.957443118095398,0.8104926347732544,0.9398028254508972,0.9163322448730469,0.9988741278648376,0.2523002326488495,0.8512842655181885,0.8408842086791992,0.40536871552467346,0.19288721680641174,0.2884153723716736,0.20297902822494507,0.15893100202083588,0.15440084040164948,0.3326617479324341,0.8875666260719299,1.0000001192092896,0.32671937346458435,0.23793180286884308,0.261689692735672,0.8645978569984436,0.841772198677063,0.733512818813324,0.7629133462905884,0.19059135019779205,0.23624491691589355,0.9584142565727234,0.1757476031780243,0.3297255337238312,0.26708585023880005,0.7687251567840576,0.908402144908905,0.1304154396057129,0.1571281999349594,0.9307906031608582,0.8101248145103455,0.7646454572677612,0.8466694951057434,0.8226965069770813,0.8730313777923584,0.9250807166099548,0.8199227452278137,0.3636981248855591,0.7841306328773499,0.8249155879020691,0.925205647945404,0.8466657996177673,0.8241839408874512,0.8444114923477173,0.8016863465309143,0.30131685733795166,0.34361693263053894,0.8391456007957458,0.772395670413971,0.9626542925834656,0.8404139280319214,0.9444487690925598,0.7970196604728699,0.2571045458316803,0.7324489951133728,0.8448973894119263,0.1990940272808075,0.3001422882080078,0.9112381935119629,0.7879002690315247,0.26038822531700134,0.9508129954338074,0.8291221857070923,0.9419368505477905,0.9112023711204529,0.3133448362350464,0.8008511066436768,0.7765824794769287,0.17941412329673767
